customer_id,property_id,city,star_rating,booking_date,check_in_date,check_out_date,room_type,num_rooms_booked,stay_type,booking_channel,booking_value,costprice,markup,selling_price,payment_method,refund_status,refund_amount,channel_of_booking,booking_status,travel_date,cashback,coupon_redeem,Coupon USed?
347,5,Dallas,3,15-03-2025,03-04-2025,09-04-2025,Suite,1,Leisure,Mobile App,36673,36673,11328,48001,Debit Card,No,0,Web,Confirmed,22-08-2024,0,0,No
181,5,New York,4,15-03-2025,22-03-2025,26-03-2025,Deluxe,3,Leisure,Web,39418.34,27343,8447,35790,Credit Card,Yes,0,Web,Confirmed,31-08-2024,0,0,No
335,5,Los Angeles,4,15-03-2025,,,Standard,2,Leisure,Mobile App,9838,9838,3039,12877,Credit Card,Yes,0,Web,Failed,17-08-2024,0,0,No
138,1,Las Vegas,2,15-03-2025,05-04-2025,12-04-2025,Suite,1,Leisure,Web,45262.68,31397,9698,41095,Credit Card,No,0,iOS,Confirmed,23-08-2024,1.19364525,0,No
470,1,San Francisco,5,15-03-2025,16-03-2025,20-03-2025,Deluxe,1,Leisure,Web,40819.59,28315,8747,37062,Credit Card,Yes,483.1111234,Web,Confirmed,25-08-2024,7.024432571,0,No
206,3,New York,5,15-03-2025,14-05-2025,18-05-2025,Standard,1,Leisure,Web,23719.05,16453,5083,21536,Bank Transfer,Yes,454.5152377,Web,Confirmed,15-08-2024,6.60864858,0,No
144,5,Los Angeles,5,15-03-2025,21-03-2025,23-03-2025,Suite,1,Business,Mobile App,18213,24904,7693,32597,PayPal,Yes,1016.346215,iOS,Failed,08-09-2024,0,0,No
159,5,Los Angeles,4,15-03-2025,10-04-2025,11-04-2025,Standard,1,Business,Web,10871.29,7541,2330,9871,Bank Transfer,Yes,940.2964226,iOS,Confirmed,15-08-2024,0,0,No
200,7,Los Angeles,4,15-03-2025,22-04-2025,24-04-2025,Standard,2,Business,Mobile App,10557,21555,6658,28213,PayPal,Yes,0,Android,Confirmed,22-10-2024,0,30.52628973,Yes
288,1,Chicago,4,15-03-2025,,,Standard,1,Leisure,Web,18795.9,13038,4028,17066,Credit Card,Yes,520.7011719,Web,Cancelled,05-09-2024,7.57099163,0,No
446,5,San Francisco,2,15-03-2025,09-05-2025,10-05-2025,Deluxe,1,Leisure,Travel Agent,26110,26110,8066,34176,Bank Transfer,No,0,Android,Confirmed,01-09-2024,0,0,No
160,5,Seattle,4,15-03-2025,06-04-2025,09-04-2025,Deluxe,2,Leisure,Mobile App,12719,12719,3929,16648,Debit Card,Yes,669.8454701,iOS,Confirmed,24-08-2024,0,0,No
460,1,Seattle,4,15-03-2025,17-04-2025,19-04-2025,Standard,1,Leisure,Web,41990.19,4632,1432,6064,Debit Card,No,0,Web,Confirmed,03-09-2024,5.590049138,0,No
336,3,Miami,3,15-03-2025,09-05-2025,13-05-2025,Deluxe,2,Business,Web,17286.52,16231,5014,21245,PayPal,Yes,537.7836554,Android,Confirmed,29-09-2024,7.819370828,7.042257692,Yes
39,3,Boston,3,15-03-2025,30-04-2025,03-05-2025,Deluxe,1,Leisure,Web,31287.57,21703,6704,28407,Debit Card,Yes,0,Web,Failed,17-08-2024,2.115231718,0,No
76,3,Chicago,2,15-03-2025,24-04-2025,27-04-2025,Suite,1,Leisure,Travel Agent,21448,21448,6625,28073,Bank Transfer,No,0,Android,Confirmed,11-09-2024,7.414230619,0,No
406,5,Chicago,4,15-03-2025,08-04-2025,09-04-2025,Deluxe,1,Leisure,Mobile App,11703,11703,3616,15319,Debit Card,No,0,Android,Confirmed,25-08-2024,0,0,No
310,5,Dallas,3,15-03-2025,28-04-2025,30-04-2025,Deluxe,1,Leisure,Web,18052.02,12522,3868,16390,Debit Card,No,0,Web,Confirmed,22-08-2024,0,0,No
120,5,Orlando,2,15-03-2025,02-05-2025,09-05-2025,Deluxe,1,Business,Mobile App,27614,21570,6663,28233,Debit Card,Yes,834.7374326,Web,Confirmed,02-09-2024,0,0,No
451,1,Orlando,2,15-03-2025,18-03-2025,20-03-2025,Deluxe,1,Leisure,Mobile App,4629,11051,3414,14465,Credit Card,Yes,529.5332477,Web,Confirmed,10-09-2024,7.699409954,0,No
340,1,San Francisco,4,15-03-2025,08-04-2025,14-04-2025,Standard,1,Business,Mobile App,16181,15788,4877,20665,Debit Card,Yes,755.2880289,Web,Confirmed,05-09-2024,10.981883,0,No
376,5,Dallas,5,15-03-2025,,,Standard,1,Business,Web,42377.99,29396,9080,38476,PayPal,Yes,233.5417537,iOS,Cancelled,20-08-2024,0,0,No
437,3,Las Vegas,4,15-03-2025,,,Standard,1,Business,Mobile App,28636,28636,8846,37482,Bank Transfer,Yes,798.8591722,Android,Cancelled,26-08-2024,11.61540713,52.99386336,Yes
286,5,Boston,3,15-03-2025,23-03-2025,26-03-2025,Standard,3,Business,Web,38325.58,26585,8212,34797,Bank Transfer,No,0,Web,Confirmed,10-09-2024,0,0,No
182,5,Los Angeles,4,15-03-2025,07-05-2025,09-05-2025,Standard,2,Leisure,Mobile App,22050,22050,6812,28862,Bank Transfer,Yes,0,Web,Confirmed,21-08-2024,0,0,No
258,7,Las Vegas,4,15-03-2025,06-04-2025,13-04-2025,Deluxe,1,Leisure,Mobile App,8052,25603,7909,33512,Debit Card,Yes,488.689199,Android,Confirmed,19-12-2024,0,23.20135868,Yes
42,3,San Francisco,2,15-03-2025,22-03-2025,25-03-2025,Deluxe,2,Leisure,Web,54843.72,38043,11752,49795,Credit Card,No,0,Android,Confirmed,21-08-2024,2.162320162,0,No
378,7,Miami,3,15-03-2025,05-05-2025,11-05-2025,Standard,1,Business,Mobile App,25330,25330,7825,33155,PayPal,Yes,382.9711678,iOS,Confirmed,05-09-2024,0,0,No
135,1,Miami,2,15-03-2025,24-04-2025,26-04-2025,Deluxe,1,Leisure,Travel Agent,23646,23646,7305,30951,Credit Card,Yes,256.7697816,Web,Confirmed,11-09-2024,3.733430944,0,No
165,1,San Francisco,4,15-03-2025,,,Standard,2,Leisure,Travel Agent,25744,25744,7952,33696,Debit Card,Yes,844.5175907,Android,Cancelled,13-10-2024,12.27928024,56.33962181,Yes
71,3,Chicago,4,15-03-2025,23-03-2025,24-03-2025,Standard,1,Business,Web,27210.66,18875,5831,24706,Debit Card,No,0,Android,Confirmed,23-08-2024,4.739420428,0,No
238,7,Seattle,5,15-03-2025,25-03-2025,27-03-2025,Deluxe,1,Business,Web,11540.2,8005,2473,10478,Debit Card,Yes,738.4769065,Android,Confirmed,07-09-2024,0,0,No
473,3,Seattle,4,15-03-2025,07-05-2025,13-05-2025,Standard,2,Leisure,Web,11312.43,7847,2425,10272,Credit Card,Yes,157.8487425,Web,Confirmed,24-08-2024,2.295119683,0,No
64,1,Dallas,2,15-03-2025,27-03-2025,30-03-2025,Standard,1,Leisure,Web,38149.71,26463,8174,34637,PayPal,Yes,980.4687911,Web,Confirmed,30-08-2024,14.2560098,0,No
441,5,Seattle,3,15-03-2025,,,Standard,2,Leisure,Web,26109.26,18111,5595,23706,Credit Card,Yes,527.1245194,Web,Cancelled,09-09-2024,0,0,No
61,3,Los Angeles,3,15-03-2025,30-04-2025,01-05-2025,Standard,1,Leisure,Web,47387.63,36905,11400,48305,Credit Card,Yes,488.7609317,Web,Confirmed,27-08-2024,7.106580747,0,No
417,3,Chicago,3,15-03-2025,,,Standard,2,Leisure,Mobile App,15036,15036,4645,19681,Credit Card,No,0,Android,Cancelled,27-08-2024,12.26768354,0,No
270,5,Las Vegas,3,15-03-2025,20-03-2025,25-03-2025,Deluxe,2,Leisure,Travel Agent,17673,17673,5459,23132,Bank Transfer,Yes,958.4695246,Web,Confirmed,11-09-2024,0,0,No
99,3,Seattle,3,15-03-2025,23-04-2025,27-04-2025,Deluxe,2,Business,Web,53667.35,4377,1352,5729,Bank Transfer,Yes,72.8667239,iOS,Confirmed,03-09-2024,1.059481688,0,No
30,3,Las Vegas,3,15-03-2025,01-05-2025,06-05-2025,Standard,2,Leisure,Web,37325.1,25891,7998,33889,Credit Card,Yes,539.4729617,Web,Confirmed,30-08-2024,7.843933331,0,No
225,5,San Francisco,4,15-03-2025,17-04-2025,19-04-2025,Suite,1,Leisure,Travel Agent,27806,27806,8589,36395,Credit Card,Yes,0,Android,Confirmed,02-09-2024,0,58.4755261,Yes
12,1,Orlando,5,15-03-2025,,,Deluxe,1,Business,Travel Agent,9992,9992,3087,13079,PayPal,Yes,406.9858937,Web,Cancelled,15-08-2024,5.91757223,0,No
205,5,Las Vegas,3,15-03-2025,13-04-2025,14-04-2025,Deluxe,2,Leisure,Mobile App,7514,7514,2321,9835,Debit Card,Yes,158.4749941,iOS,Confirmed,29-08-2024,0,0,No
93,3,New York,4,15-03-2025,25-03-2025,31-03-2025,Deluxe,1,Business,Web,55067.17,31045,9590,40635,Bank Transfer,No,0,Web,Confirmed,04-09-2024,1.923027147,0,No
114,3,San Francisco,5,15-03-2025,,,Deluxe,1,Leisure,Mobile App,12924,12924,3993,16917,Bank Transfer,No,0,Web,Cancelled,16-08-2024,3.096895426,0,No
31,7,Orlando,4,15-03-2025,25-04-2025,30-04-2025,Deluxe,1,Leisure,Mobile App,30981,30981,9570,40551,Credit Card,Yes,577.3029235,iOS,Failed,06-09-2024,0,0,No
430,1,Miami,3,15-03-2025,21-03-2025,25-03-2025,Standard,2,Leisure,Web,33928.63,23535,7270,30805,PayPal,Yes,229.8171036,Web,Confirmed,24-08-2024,3.341539181,0,No
189,3,Miami,4,15-03-2025,11-05-2025,16-05-2025,Standard,1,Business,Web,31783.49,22047,6810,28857,Credit Card,Yes,842.6082219,Android,Confirmed,10-09-2024,12.25151803,0,No
439,5,Chicago,3,15-03-2025,06-05-2025,12-05-2025,Deluxe,1,Leisure,Web,41130.98,28531,8814,37345,Debit Card,No,0,iOS,Confirmed,23-08-2024,0,0,No
367,3,Miami,5,15-03-2025,07-05-2025,08-05-2025,Standard,1,Leisure,Web,50528.93,35050,10827,45877,Debit Card,Yes,681.4606591,Android,Confirmed,22-10-2024,9.908433521,51.47600651,Yes
79,7,Dallas,4,15-03-2025,28-04-2025,29-04-2025,Deluxe,1,Leisure,Web,51532.3,27363,8453,35816,PayPal,No,0,Web,Confirmed,22-08-2024,0,0,No
355,5,Boston,4,15-03-2025,19-04-2025,20-04-2025,Standard,1,Leisure,Web,35528.83,24645,7613,32258,Bank Transfer,No,0,Web,Confirmed,06-09-2024,0,0,No
489,3,Los Angeles,4,15-03-2025,25-04-2025,02-05-2025,Standard,1,Business,Travel Agent,33006,33006,10195,43201,Credit Card,Yes,766.8322469,Android,Confirmed,25-08-2024,11.14973585,0,No
27,5,San Francisco,4,15-03-2025,,,Standard,2,Business,Web,22861.28,15858,4899,20757,Bank Transfer,Yes,309.5066715,Web,Cancelled,12-09-2024,0,0,No
121,5,Dallas,4,15-03-2025,11-04-2025,16-04-2025,Standard,1,Leisure,Web,29886.31,20731,6404,27135,PayPal,Yes,87.74812818,Web,Confirmed,31-08-2024,0,0,No
192,5,Orlando,3,15-03-2025,01-04-2025,07-04-2025,Standard,2,Leisure,Web,25965.1,18011,5564,23575,Bank Transfer,Yes,82.60427915,Web,Confirmed,23-08-2024,0,0,No
202,1,Boston,3,15-03-2025,18-04-2025,24-04-2025,Deluxe,1,Leisure,Mobile App,5087,5087,1572,6659,Debit Card,Yes,551.8134028,Android,Confirmed,09-09-2024,8.023363264,0,No
411,5,Miami,2,15-03-2025,25-03-2025,31-03-2025,Standard,3,Business,Web,49392.93,34262,10583,44845,Bank Transfer,Yes,404.4011315,Web,Confirmed,31-08-2024,0,0,No
481,7,Las Vegas,4,15-03-2025,19-03-2025,26-03-2025,Deluxe,1,Leisure,Web,40218.44,27898,8618,36516,Credit Card,No,0,Android,Confirmed,20-08-2024,0,0,No
336,5,Las Vegas,5,15-03-2025,,,Standard,1,Leisure,Web,17025.58,11810,3649,15459,Debit Card,Yes,126.2538856,Web,Cancelled,23-08-2024,0,0,No
75,3,Seattle,3,15-03-2025,04-04-2025,05-04-2025,Standard,2,Business,Mobile App,31553,31553,9747,41300,Credit Card,Yes,0,Web,Confirmed,19-08-2024,5.850525762,0,No
343,1,Las Vegas,3,15-03-2025,17-04-2025,23-04-2025,Standard,1,Leisure,Mobile App,16924,35859,11077,46936,Credit Card,Yes,660.2900904,Web,Confirmed,20-08-2024,9.600613591,0,No
101,5,Miami,4,15-03-2025,09-04-2025,11-04-2025,Standard,2,Leisure,Web,7832.35,5433,1679,7112,Debit Card,Yes,1082.986462,Web,Confirmed,31-08-2024,0,0,No
284,1,Dallas,3,15-03-2025,05-04-2025,09-04-2025,Deluxe,1,Leisure,Mobile App,32436,32436,10020,42456,PayPal,No,0,Web,Confirmed,28-08-2024,4.466273749,0,No
405,7,San Francisco,3,15-03-2025,27-03-2025,29-03-2025,Suite,1,Leisure,Mobile App,27366,26026,8040,34066,PayPal,Yes,0,iOS,Confirmed,03-10-2024,0,29.38437989,Yes
47,5,Dallas,3,15-03-2025,16-04-2025,23-04-2025,Deluxe,1,Business,Mobile App,23159,23159,7154,30313,Bank Transfer,Yes,242.485958,Android,Confirmed,11-09-2024,0,0,No
365,7,Seattle,3,15-03-2025,28-04-2025,30-04-2025,Standard,1,Business,Web,25776.24,17880,5523,23403,PayPal,Yes,0,Web,Confirmed,26-08-2024,0,0,No
216,7,New York,3,15-03-2025,14-04-2025,16-04-2025,Standard,1,Leisure,Mobile App,15434,15434,4768,20202,Bank Transfer,Yes,644.0939302,iOS,Confirmed,13-11-2024,0,26.52741254,Yes
44,1,Las Vegas,4,15-03-2025,,,Standard,1,Business,Web,51724.04,35879,11083,46962,Credit Card,No,0,Android,Cancelled,01-09-2024,7.286161606,0,No
485,1,Miami,4,15-03-2025,18-03-2025,25-03-2025,Standard,2,Leisure,Web,7089.91,4918,1520,6438,PayPal,Yes,619.713213,Android,Confirmed,21-08-2024,9.010626059,0,No
266,7,Orlando,2,15-03-2025,25-04-2025,28-04-2025,Standard,1,Business,Web,33627.33,28364,8762,37126,PayPal,No,0,iOS,Confirmed,29-08-2024,0,0,No
399,7,Seattle,4,16-03-2025,14-05-2025,16-05-2025,Deluxe,2,Leisure,Mobile App,27453,27453,8481,35934,Debit Card,Yes,238.1459497,iOS,Confirmed,21-08-2024,0,0,No
415,1,Las Vegas,4,16-03-2025,12-05-2025,18-05-2025,Standard,1,Leisure,Travel Agent,15522,15522,4795,20317,PayPal,Yes,266.5319836,Android,Failed,15-10-2024,3.875373296,7.291124792,Yes
340,1,Orlando,4,16-03-2025,06-04-2025,10-04-2025,Standard,1,Business,Web,31949.99,22143,6840,28983,Debit Card,Yes,425.4364372,iOS,Confirmed,06-09-2024,6.185843011,0,No
280,7,Miami,3,16-03-2025,03-04-2025,07-04-2025,Standard,1,Business,Mobile App,31261,31261,9657,40918,Credit Card,Yes,740.5356897,Android,Failed,24-08-2024,0,0,No
235,5,Dallas,3,16-03-2025,29-04-2025,06-05-2025,Standard,1,Business,Mobile App,23472,23472,7251,30723,Bank Transfer,No,0,Web,Confirmed,21-08-2024,0,0,No
263,5,Miami,4,16-03-2025,,,Standard,1,Business,Mobile App,15578,15578,4812,20390,PayPal,Yes,398.1759984,iOS,Cancelled,31-08-2024,0,10.39617702,Yes
309,1,Miami,3,16-03-2025,30-04-2025,05-05-2025,Deluxe,2,Leisure,Mobile App,14640,14640,4523,19163,Bank Transfer,No,0,Android,Confirmed,27-08-2024,7.209777008,0,No
312,3,Seattle,4,16-03-2025,05-05-2025,12-05-2025,Standard,1,Leisure,Mobile App,19654,20182,6235,26417,Bank Transfer,Yes,617.6588833,Web,Confirmed,17-08-2024,8.980756119,0,No
171,5,Orlando,3,16-03-2025,12-04-2025,16-04-2025,Standard,3,Leisure,Web,6500.23,17445,5389,22834,PayPal,Yes,821.3229732,iOS,Confirmed,29-08-2024,0,0,No
124,7,San Francisco,2,16-03-2025,13-04-2025,20-04-2025,Standard,3,Business,Web,14695.87,10185,3147,13332,Debit Card,No,0,Android,Confirmed,18-08-2024,0,0,No
473,1,Orlando,3,16-03-2025,,,Deluxe,1,Business,Web,26459.78,18338,5665,24003,PayPal,Yes,1129.871411,Web,Cancelled,06-09-2024,16.42832291,0,No
209,3,Seattle,4,16-03-2025,08-05-2025,15-05-2025,Deluxe,2,Business,Mobile App,26336,26336,8136,34472,PayPal,Yes,965.7171922,Web,Confirmed,10-09-2024,14.04152165,0,No
374,7,Los Angeles,5,16-03-2025,14-04-2025,15-04-2025,Standard,1,Leisure,Mobile App,37085,13186,4074,17260,Credit Card,No,0,iOS,Confirmed,10-09-2024,0,0,No
492,5,Orlando,4,16-03-2025,13-04-2025,19-04-2025,Standard,1,Business,Web,48380.22,31728,9801,41529,Debit Card,No,0,iOS,Confirmed,12-09-2024,0,0,No
454,7,Los Angeles,3,16-03-2025,09-04-2025,10-04-2025,Suite,1,Business,Web,18114.08,12554,3879,16433,PayPal,No,0,Web,Confirmed,25-08-2024,0,0,No
231,5,Boston,4,16-03-2025,23-03-2025,25-03-2025,Standard,2,Leisure,Web,19372.29,13426,4148,17574,Debit Card,Yes,501.9034341,iOS,Failed,28-08-2024,0,0,No
6,1,New York,4,16-03-2025,15-05-2025,20-05-2025,Deluxe,1,Leisure,Web,7679.08,5322,1645,6967,Debit Card,Yes,305.6618338,iOS,Confirmed,18-01-2025,4.444321062,22.42024942,Yes
282,7,Orlando,3,16-03-2025,21-03-2025,24-03-2025,Deluxe,1,Leisure,Web,5635.94,3906,1207,5113,PayPal,Yes,640.4436758,Web,Confirmed,25-08-2024,0,0,No
155,1,Miami,3,16-03-2025,,,Standard,1,Leisure,Web,34821.35,24133,7455,31588,Debit Card,Yes,174.0479243,Android,Cancelled,01-09-2024,2.530655679,9.29510211,Yes
248,1,Chicago,2,16-03-2025,27-04-2025,02-05-2025,Standard,1,Leisure,Web,30621.08,24132,7455,31587,PayPal,Yes,778.7246922,Android,Confirmed,04-09-2024,11.32265193,0,No
180,5,Miami,4,16-03-2025,,,Standard,1,Business,Web,12821.55,9502,2936,12438,Credit Card,Yes,0,Android,Cancelled,20-08-2024,0,0,No
60,7,San Francisco,3,16-03-2025,11-05-2025,13-05-2025,Standard,1,Business,Web,46350.06,32123,9923,42046,Credit Card,Yes,120.8857757,Android,Confirmed,25-08-2024,0,0,No
303,3,Los Angeles,5,16-03-2025,12-04-2025,17-04-2025,Standard,2,Business,Travel Agent,11306,11306,3493,14799,Credit Card,Yes,118.5009847,Android,Confirmed,25-08-2024,1.723003541,0,No
329,5,Miami,2,16-03-2025,22-04-2025,23-04-2025,Standard,2,Leisure,Web,34724.67,24066,7434,31500,Credit Card,Yes,0,iOS,Confirmed,22-09-2024,0,11.02786918,Yes
216,5,Seattle,5,16-03-2025,,,Suite,1,Business,Mobile App,31779,31779,9816,41595,Debit Card,Yes,594.2049817,Android,Cancelled,12-09-2024,0,0,No
218,5,San Francisco,4,16-03-2025,,,Deluxe,1,Business,Mobile App,17796,17796,5498,23294,Credit Card,No,0,iOS,Failed,23-08-2024,0,0,No
245,5,Dallas,2,16-03-2025,,,Standard,1,Leisure,Web,49968.84,34631,10697,45328,PayPal,Yes,0,Web,Failed,20-08-2024,0,0,No
160,7,Dallas,3,16-03-2025,29-03-2025,05-04-2025,Standard,2,Business,Web,21618.87,14983,4629,19612,Bank Transfer,Yes,1069.266988,Web,Failed,24-08-2024,0,0,No
375,1,Seattle,4,16-03-2025,17-04-2025,21-04-2025,Standard,1,Leisure,Web,45801.77,31743,9806,41549,Debit Card,Yes,439.4313843,Android,Confirmed,11-09-2024,6.389329451,0,No
87,1,Orlando,4,16-03-2025,26-04-2025,01-05-2025,Deluxe,1,Leisure,Mobile App,16834,36363,11233,47596,Debit Card,Yes,683.3408938,Web,Confirmed,15-08-2024,9.935772122,0,No
330,3,Los Angeles,3,16-03-2025,09-04-2025,12-04-2025,Standard,1,Leisure,Web,29240.23,14889,4600,19489,Credit Card,Yes,415.9480454,iOS,Confirmed,03-09-2024,6.047881857,0,No
441,3,Orlando,4,16-03-2025,02-04-2025,06-04-2025,Deluxe,1,Business,Mobile App,29664,29664,9163,38827,Bank Transfer,Yes,0,Android,Confirmed,02-01-2025,10.0345724,30.40127319,Yes
321,5,Orlando,3,16-03-2025,24-03-2025,28-03-2025,Deluxe,2,Leisure,Mobile App,14108,14108,4358,18466,Debit Card,Yes,517.4058575,iOS,Confirmed,08-09-2024,0,0,No
273,3,San Francisco,3,16-03-2025,03-05-2025,07-05-2025,Standard,2,Leisure,Mobile App,24534,24534,7579,32113,Bank Transfer,Yes,502.8366133,Web,Confirmed,27-08-2024,7.311241065,0,No
371,1,Orlando,5,16-03-2025,13-04-2025,18-04-2025,Deluxe,2,Leisure,Web,32828.71,17792,5496,23288,Credit Card,Yes,546.6173498,Android,Confirmed,29-08-2024,7.947812687,0,No
147,1,Dallas,4,16-03-2025,30-03-2025,05-04-2025,Deluxe,1,Business,Mobile App,13282,18855,5824,24679,PayPal,Yes,0,Android,Confirmed,11-09-2024,9.958913372,0,No
174,1,Miami,2,16-03-2025,31-03-2025,04-04-2025,Standard,3,Leisure,Web,27427.96,19009,5872,24881,Credit Card,Yes,0,Android,Confirmed,26-08-2024,7.881082994,0,No
88,7,Dallas,5,16-03-2025,12-05-2025,14-05-2025,Standard,1,Business,Web,19457.42,13485,4166,17651,Debit Card,Yes,504.32428,Web,Confirmed,07-09-2024,0,0,No
357,5,Los Angeles,5,16-03-2025,,,Deluxe,2,Leisure,Web,32283.3,22374,6912,29286,PayPal,Yes,253.5903886,iOS,Cancelled,11-09-2024,0,0,No
51,1,Miami,3,16-03-2025,17-03-2025,23-03-2025,Standard,3,Leisure,Mobile App,18806,28093,8678,36771,Bank Transfer,Yes,140.8408474,Web,Confirmed,17-08-2024,2.047824999,0,No
401,5,Seattle,5,16-03-2025,12-04-2025,13-04-2025,Deluxe,2,Business,Web,36766.37,25481,7871,33352,Credit Card,Yes,1349.651796,iOS,Confirmed,28-08-2024,0,0,No
283,5,Boston,2,16-03-2025,05-04-2025,08-04-2025,Deluxe,1,Leisure,Web,46468.38,32205,9948,42153,Credit Card,Yes,0,Web,Confirmed,09-09-2024,0,0,No
40,3,New York,4,16-03-2025,02-04-2025,04-04-2025,Standard,2,Leisure,Travel Agent,32466,31474,9722,41196,Credit Card,Yes,112.0732925,iOS,Confirmed,16-12-2024,1.62954494,4.692626235,Yes
288,3,Miami,3,16-03-2025,,,Deluxe,2,Business,Mobile App,24655,24655,7616,32271,PayPal,Yes,309.7797957,Android,Cancelled,27-08-2024,4.504196201,0,No
37,3,Miami,5,16-03-2025,,,Deluxe,1,Business,Mobile App,31085,31085,9602,40687,PayPal,Yes,534.1619513,Web,Cancelled,27-08-2024,7.766711274,0,No
197,3,Las Vegas,4,16-03-2025,18-03-2025,20-03-2025,Standard,1,Business,Travel Agent,34613,34613,10692,45305,Credit Card,Yes,641.1699517,Web,Confirmed,03-09-2024,9.3226069,0,No
417,5,Las Vegas,3,16-03-2025,28-04-2025,02-05-2025,Deluxe,2,Business,Web,38277.08,19211,5935,25146,Credit Card,Yes,321.4551337,Web,Confirmed,17-08-2024,0,0,No
485,1,New York,2,16-03-2025,,,Standard,1,Leisure,Mobile App,9272,9272,2865,12137,PayPal,Yes,619.713213,Android,Failed,20-08-2024,9.010626059,0,No
227,3,Los Angeles,3,16-03-2025,21-03-2025,28-03-2025,Deluxe,1,Business,Web,7338.56,15840,4894,20734,Bank Transfer,No,0,Web,Confirmed,28-08-2024,5.745198068,0,No
81,7,Chicago,4,16-03-2025,22-03-2025,26-03-2025,Standard,2,Leisure,Travel Agent,21985,21985,6791,28776,Credit Card,Yes,433.5213593,Web,Confirmed,20-08-2024,0,0,No
170,5,Boston,5,16-03-2025,,,Suite,2,Leisure,Web,29619.72,22958,7092,30050,Credit Card,Yes,503.0811636,iOS,Cancelled,25-08-2024,0,0,No
378,7,Dallas,4,16-03-2025,15-04-2025,21-04-2025,Deluxe,3,Leisure,Mobile App,14572,14572,4502,19074,Credit Card,Yes,782.1700171,Android,Confirmed,05-09-2024,0,0,No
411,1,Las Vegas,4,16-03-2025,04-04-2025,06-04-2025,Standard,1,Leisure,Mobile App,20080,14259,4405,18664,Debit Card,Yes,994.5939421,Android,Confirmed,26-08-2024,14.46138941,0,No
435,7,New York,3,16-03-2025,24-04-2025,27-04-2025,Deluxe,1,Business,Web,22747.21,15765,4870,20635,Debit Card,Yes,778.1342534,Web,Confirmed,31-08-2024,0,0,No
371,5,San Francisco,5,16-03-2025,17-04-2025,24-04-2025,Deluxe,1,Leisure,Web,47950.23,33232,10266,43498,Debit Card,Yes,0,iOS,Confirmed,28-08-2024,0,0,No
383,1,Boston,4,16-03-2025,08-05-2025,12-05-2025,Standard,1,Leisure,Mobile App,27726,27726,8565,36291,Credit Card,No,0,Android,Confirmed,05-09-2024,2.059946053,0,No
435,1,Boston,3,16-03-2025,05-05-2025,10-05-2025,Standard,1,Leisure,Mobile App,5945,5945,1837,7782,Bank Transfer,Yes,1083.739499,Web,Confirmed,02-09-2024,15.75756522,0,No
3,5,San Francisco,3,16-03-2025,01-04-2025,05-04-2025,Standard,1,Leisure,Web,35216.7,24407,7540,31947,Debit Card,No,0,Web,Confirmed,18-08-2024,0,0,No
106,5,Los Angeles,2,16-03-2025,20-03-2025,25-03-2025,Suite,2,Business,Web,8927.18,6187,1912,8099,PayPal,Yes,509.1156523,Web,Confirmed,18-08-2024,0,0,No
6,1,Dallas,3,16-03-2025,02-04-2025,05-04-2025,Deluxe,1,Leisure,Mobile App,20615,7816,2415,10231,Debit Card,Yes,305.6618338,iOS,Confirmed,26-12-2024,4.444321062,22.42024942,Yes
458,5,Orlando,4,16-03-2025,23-03-2025,26-03-2025,Deluxe,1,Business,Mobile App,27877,22367,6910,29277,Credit Card,Yes,535.7110862,Android,Confirmed,02-09-2024,0,0,No
13,3,New York,4,16-03-2025,03-05-2025,08-05-2025,Deluxe,2,Business,Travel Agent,27593,24071,7436,31507,Credit Card,Yes,262.2238572,Android,Confirmed,28-08-2024,3.812733167,0,No
343,5,Chicago,3,16-03-2025,02-05-2025,07-05-2025,Deluxe,2,Business,Mobile App,31024,31024,9583,40607,Debit Card,Yes,804.9202207,iOS,Confirmed,26-08-2024,0,0,No
222,1,Orlando,5,16-03-2025,,,Standard,3,Leisure,Mobile App,14752,28577,8828,37405,Credit Card,Yes,479.6220238,Web,Cancelled,20-08-2024,6.973701086,0,No
47,5,Seattle,4,16-03-2025,,,Standard,1,Business,Mobile App,18046,18046,5575,23621,Bank Transfer,Yes,242.485958,Android,Cancelled,21-08-2024,0,0,No
241,1,Los Angeles,2,16-03-2025,,,Standard,2,Business,Mobile App,22479,16624,5136,21760,Credit Card,Yes,491.7507179,Web,Cancelled,30-08-2024,7.150052218,0,No
73,3,Dallas,4,16-03-2025,,,Standard,2,Leisure,Web,38663.77,26796,8278,35074,Credit Card,Yes,111.7739083,Web,Cancelled,13-09-2024,1.625191895,0,No
432,5,Miami,3,16-03-2025,30-03-2025,06-04-2025,Standard,3,Leisure,Mobile App,26186,11467,3542,15009,Debit Card,Yes,0,Web,Confirmed,31-08-2024,0,0,No
151,1,Boston,4,16-03-2025,04-05-2025,09-05-2025,Standard,1,Leisure,Web,38066.41,26382,8150,34532,Bank Transfer,No,0,Web,Confirmed,06-09-2024,4.465805122,0,No
492,5,Los Angeles,4,16-03-2025,10-05-2025,16-05-2025,Standard,1,Leisure,Web,49323.87,34184,10560,44744,Credit Card,No,0,Web,Confirmed,25-08-2024,0,0,No
127,7,Los Angeles,4,16-03-2025,10-04-2025,16-04-2025,Deluxe,2,Leisure,Web,45853.71,31779,9816,41595,Bank Transfer,Yes,0,Android,Confirmed,04-01-2025,0,44.92120979,Yes
